data_hora,medicamento,localizacao,farmacia,titulo,preco,preco_numero,categoria_preco,link,relevante,preco_maximo,alerta
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex MAX Analgésico e Relaxante Muscular 8 comprimidos,"R$ 25,90",25.9,medio,https://www.drogasil.com.br/dorflex-max-8-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-max-8-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex Analgésico e Relaxante Muscular Gotas 20ml,"R$ 8,00",8.0,baixo,https://www.drogasil.com.br/dorflex-solucao-gotas-20-ml.html?origin=search,1.0,,
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-solucao-gotas-20-ml.html?origin=search,1.0,,
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex Analgésico e Relaxante Muscular 10 comprimidos,"R$ 8,00",8.0,baixo,https://www.drogasil.com.br/dorflex-analgesico-cartela-avulsa-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:09,dorflex,Centro Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-analgesico-cartela-avulsa-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex Analgésico e Relaxante Muscular 50 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-analgesico-com-50-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-analgesico-com-50-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex MAX Analgésico e Relaxante Muscular 16 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-max-16-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-max-16-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex MAX Analgésico e Relaxante Muscular 8 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-max-8-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-max-8-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex Analgésico e Relaxante Muscular Gotas 20ml,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-solucao-gotas-20-ml.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-solucao-gotas-20-ml.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex Analgésico e Relaxante Muscular 10 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-analgesico-cartela-avulsa-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:47:55,dorflex,Adrianópolis Manaus,Drogasil,Dorflex,Preço não encontrado,,indefinido,https://www.drogasil.com.br/dorflex-analgesico-cartela-avulsa-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Novalgina Infantil Dipirona 50mg/ml Solução Oral 100ml + Seringa Dosadora,"R$ 49,03",49.03,medio,https://www.drogasil.com.br/novalgina-50-mg-solucao-oral-100-ml.html?origin=search,0.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Novalgina Dipirona 1g 20 comprimidos,"R$ 7,49",7.49,baixo,https://www.drogasil.com.br/novalgina-1g-20-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Bwell Dipbe Dipirona Monoidratada 500mg/ml Solução Gotas 10ml,"R$ 9,59",9.59,baixo,https://www.drogasil.com.br/bwell-dipirona-monoidratada-500mg-10ml-1344194.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Monoidratada Bwell 500mg 20ml,"R$ 9,59",9.59,baixo,https://www.drogasil.com.br/bwell-dipirona-monoidratada-500mg-20ml-1344286.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Monoidratada 500mg 10 comprimidos EMS Genérico,"R$ 5,99",5.99,baixo,https://www.drogasil.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Sodica,"R$ 27,08",27.08,medio,https://www.drogasil.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Monoidratada 1g 10 comprimidos Cimed Genérico,"R$ 9,99",9.99,baixo,https://www.drogasil.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Sodica,"R$ 27,08",27.08,medio,https://www.drogasil.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Monoidratada 500mg 30 Comprimidos Medley Genérico,"R$ 19,99",19.99,baixo,https://www.drogasil.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search,1.0,,
2026-06-08 10:54:29,dipirona,Zumbi Manaus,Drogasil,Dipirona Sodica,"R$ 27,08",27.08,medio,https://www.drogasil.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Tylenol Sinus Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg 24 comprimidos,"R$ 18,59",18.59,baixo,https://www.drogasil.com.br/tylenol-sinus-24-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Tylenol Paracetamol Bebê 100mg/ml Suspensão Oral Sabor Frutas 15ml,"R$ 52,15",52.15,alto,https://www.drogasil.com.br/tylenol-bebe-gotas-15-ml.html?origin=search,0.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Tylenol Sinus Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg 36 comprimidos,"R$ 29,39",29.39,medio,https://www.drogasil.com.br/tylenol-sinus-36-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Tylenol Paracetamol 750mg Múltiplas Dores 20 comprimidos,"R$ 42,48",42.48,medio,https://www.drogasil.com.br/tylenol-750mg-20-comprimidos.html?origin=search,0.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol bwell 750mg 20 Comprimidos,"R$ 27,09",27.09,medio,https://www.drogasil.com.br/bwell-paracetamol-750mg-20-s.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol Criança bwell 32mg/ml Frutas Suspensão Oral 60ml,"R$ 31,29",31.29,medio,https://www.drogasil.com.br/bwell-paracetamol-crianca-32mg-60ml.html?origin=search,0.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol Bebê bwell 100mg/ml Sabor Frutas 15ml,"R$ 31,29",31.29,medio,https://www.drogasil.com.br/bwell-bebe-100mg-15ml.html?origin=search,0.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol bwell 500mg + Cafeina 65mg 10 Comprimidos,"R$ 14,39",14.39,baixo,https://www.drogasil.com.br/bwell-paracetamol-cafeina-500-65mg-10-s.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol 750mg 20 comprimidos Prati Donaduzzi Genérico,"R$ 11,69",11.69,baixo,https://www.drogasil.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:07,paracetamol,Zumbi Manaus,Drogasil,Paracetamol,Preço não encontrado,,indefinido,https://www.drogasil.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina 10mg 12 comprimidos Cimed Genérico,"R$ 8,99",8.99,baixo,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina 10mg 12 comprimidos Neo Química Genérico,"R$ 8,99",8.99,baixo,https://www.drogasil.com.br/loratadina-10mg-neo-quimica-generico-com-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-neo-quimica-generico-com-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratamed Loratadina 10mg 12 comprimidos,"R$ 5,45",5.45,baixo,https://www.drogasil.com.br/loratamed-10mg-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratamed Loratadina 1mg/ml Xarope 100ml,"R$ 22,59",22.59,medio,https://www.drogasil.com.br/loratamed-1mg-xarope-100ml.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina 1mg/ml Xarope 100ml Cimed Genérico,"R$ 21,40",21.4,medio,https://www.drogasil.com.br/loratadina-100mg-cimed-genericos-xarope-com-100ml.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-100mg-cimed-genericos-xarope-com-100ml.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Histadin Loratadina 10mg 12 comprimidos,"R$ 18,79",18.79,baixo,https://www.drogasil.com.br/histadin-10mg-com-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:55:39,loratadina,Zumbi Manaus,Drogasil,Neo Loratadin Loratadina 10mg 12 comprimidos,"R$ 18,79",18.79,baixo,https://www.drogasil.com.br/neo-loratadin-10mg-12-comprimidos.html?origin=search,1.0,,
2026-06-08 10:56:13,ibuprofeno,Zumbi Manaus,Drogasil,Advil Ibuprofeno 400mg 12 cápsulas,"R$ 24,11",24.11,medio,https://www.drogasil.com.br/advil-400mg-6-capsulas-984339.html?origin=search,1.0,,
2026-06-08 10:56:13,ibuprofeno,Zumbi Manaus,Drogasil,Advil 12h Ibuprofeno 600mg 6 comprimidos,"R$ 22,89",22.89,medio,https://www.drogasil.com.br/advil-12-horas-600mg-6-comprimidos-revestidos-de-liberacao-prolongada.html?origin=search,1.0,,
2026-06-08 10:56:13,ibuprofeno,Zumbi Manaus,Drogasil,Advil Ibuprofeno 400mg 20 cápsulas,"R$ 48,95",48.95,medio,https://www.drogasil.com.br/advil-extra-alivio-400mg-frasco-com-20-capsulas-gelatinosas.html?origin=search,0.0,,
